college_name,institute_code,year,counselling_system,round,seat_allocation_type,official_branch_name,normalized_branch,category,category_rank_type,quota,gender_pool,opening_rank,closing_rank,percentile,score,rank_type,source_id,source_page
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,SC category rank,All India,Gender-Neutral,1634,2860,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC (PwD),SC (PwD) category rank,All India,Gender-Neutral,129,144,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,ST category rank,All India,Female-only (including Supernumerary),1271,1771,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,ST category rank,All India,Gender-Neutral,834,1506,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST (PwD),ST (PwD) category rank,All India,Gender-Neutral,62,62,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS,EWS category rank,All India,Female-only (including Supernumerary),4153,4378,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS,EWS category rank,All India,Gender-Neutral,2739,2991,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS (PwD),EWS (PwD) category rank,All India,Gender-Neutral,235,235,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,OBC-NCL category rank,All India,Female-only (including Supernumerary),10111,12088,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,5271,7044,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL (PwD),OBC-NCL (PwD) category rank,All India,Gender-Neutral,625,625,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,CRL,All India,Female-only (including Supernumerary),21881,26360,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,CRL,All India,Gender-Neutral,14578,18480,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN (PwD),OPEN-PwD rank,All India,Female-only (including Supernumerary),1386,1386,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,860,1178,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,SC category rank,All India,Female-only (including Supernumerary),4907,5572,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,SC category rank,All India,Gender-Neutral,3049,3770,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,ST,ST category rank,All India,Female-only (including Supernumerary),2429,2478,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,ST,ST category rank,All India,Gender-Neutral,1538,1913,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",ME,EWS,EWS category rank,All India,Female-only (including Supernumerary),7670,7753,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",ME,EWS,EWS category rank,All India,Gender-Neutral,5912,6082,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",ME,OBC-NCL,OBC-NCL category rank,All India,Female-only (including Supernumerary),16350,17446,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",ME,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,10548,13319,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",ME,OPEN,CRL,All India,Female-only (including Supernumerary),40536,44364,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",ME,OPEN,CRL,All India,Gender-Neutral,19923,36737,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",ME,OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,2328,2328,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",ME,SC,SC category rank,All India,Female-only (including Supernumerary),8516,8863,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",ME,SC,SC category rank,All India,Gender-Neutral,5613,6327,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",ME,ST,ST category rank,All India,Female-only (including Supernumerary),3639,3639,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Mechanical Engineering (4 Years, Bachelor of Technology)",ME,ST,ST category rank,All India,Gender-Neutral,2693,2802,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Smart Manufacturing (4 Years, Bachelor of Technology)",Smart Manufacturing,EWS,EWS category rank,All India,Female-only (including Supernumerary),8572,8572,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Smart Manufacturing (4 Years, Bachelor of Technology)",Smart Manufacturing,EWS,EWS category rank,All India,Gender-Neutral,6696,6811,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Smart Manufacturing (4 Years, Bachelor of Technology)",Smart Manufacturing,OBC-NCL,OBC-NCL category rank,All India,Female-only (including Supernumerary),16234,18552,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Smart Manufacturing (4 Years, Bachelor of Technology)",Smart Manufacturing,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,13143,14403,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Smart Manufacturing (4 Years, Bachelor of Technology)",Smart Manufacturing,OPEN,CRL,All India,Female-only (including Supernumerary),42574,48447,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Smart Manufacturing (4 Years, Bachelor of Technology)",Smart Manufacturing,OPEN,CRL,All India,Gender-Neutral,33753,41945,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Smart Manufacturing (4 Years, Bachelor of Technology)",Smart Manufacturing,OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,1625,1625,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Smart Manufacturing (4 Years, Bachelor of Technology)",Smart Manufacturing,SC,SC category rank,All India,Female-only (including Supernumerary),9223,9459,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Smart Manufacturing (4 Years, Bachelor of Technology)",Smart Manufacturing,SC,SC category rank,All India,Gender-Neutral,6884,7460,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Smart Manufacturing (4 Years, Bachelor of Technology)",Smart Manufacturing,ST,ST category rank,All India,Female-only (including Supernumerary),1806,1806,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 1,Regular seat allocation,"Smart Manufacturing (4 Years, Bachelor of Technology)",Smart Manufacturing,ST,ST category rank,All India,Gender-Neutral,2583,2863,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,EWS category rank,All India,Female-only (including Supernumerary),3233,3805,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,EWS category rank,All India,Gender-Neutral,1987,2215,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS (PwD),EWS (PwD) category rank,All India,Gender-Neutral,133,133,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,OBC-NCL category rank,All India,Female-only (including Supernumerary),7143,10339,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,3413,5406,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL (PwD),OBC-NCL (PwD) category rank,All India,Female-only (including Supernumerary),1185,1185,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL (PwD),OBC-NCL (PwD) category rank,All India,Gender-Neutral,344,431,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,CRL,All India,Female-only (including Supernumerary),14277,21475,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,CRL,All India,Gender-Neutral,8582,13787,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),OPEN-PwD rank,All India,Female-only (including Supernumerary),1572,1572,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,346,760,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,SC category rank,All India,Female-only (including Supernumerary),3363,5410,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,SC category rank,All India,Gender-Neutral,1846,3254,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC (PwD),SC (PwD) category rank,All India,Gender-Neutral,129,144,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,ST category rank,All India,Female-only (including Supernumerary),1724,1806,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 2,Regular seat allocation,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,ST category rank,All India,Gender-Neutral,834,1617,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 2,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS,EWS category rank,All India,Female-only (including Supernumerary),4378,4761,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 2,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS,EWS category rank,All India,Gender-Neutral,2969,3214,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 2,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,OBC-NCL category rank,All India,Female-only (including Supernumerary),10461,12949,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 2,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,OBC-NCL category rank,All India,Gender-Neutral,5790,7643,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 2,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,CRL,All India,Female-only (including Supernumerary),23293,27276,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 2,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,CRL,All India,Gender-Neutral,14592,19708,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 2,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN (PwD),OPEN-PwD rank,All India,Female-only (including Supernumerary),1763,1763,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 2,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN (PwD),OPEN-PwD rank,All India,Gender-Neutral,860,1797,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 2,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,SC category rank,All India,Female-only (including Supernumerary),5572,6020,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur",311,2023,JoSAA,Round 2,Regular seat allocation,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,SC category rank,All India,Gender-Neutral,3297,4197,,,JoSAA published rank; CRL for OPEN and category rank for reserved categories,SRC003,
