college_name,company_name,placement_year,role,role_category,eligible_branches,hiring_type,campus_status,number_selected,package_or_range,source_id,evidence_note,confidence_level
"National Institute of Technology, Tiruchirappalli",McAfee,2025-26 brochure,,Cybersecurity,,campus recruitment / brochure-listed,Officially listed in placement brochure; actual current drive not independently verified,,,SRC018,"Company logo appears in official UG Placement Brochure 2025-26, recruiter pages 17-18.",B
"National Institute of Technology, Tiruchirappalli",Rubrik,2025-26 brochure,,Cloud / cybersecurity,,campus recruitment / brochure-listed,Officially listed in placement brochure; actual current drive not independently verified,,,SRC018,"Company logo appears in official UG Placement Brochure 2025-26, recruiter pages 17-18.",B
"National Institute of Technology, Tiruchirappalli",Oracle,2025-26 brochure,,Software / database,,campus recruitment / brochure-listed,Officially listed in placement brochure; actual current drive not independently verified,,,SRC018,"Company logo appears in official UG Placement Brochure 2025-26, recruiter pages 17-18.",B
"National Institute of Technology, Tiruchirappalli",MediaTek,2025-26 brochure,,Semiconductor / electronics,,campus recruitment / brochure-listed,Officially listed in placement brochure; actual current drive not independently verified,,,SRC018,"Company logo appears in official UG Placement Brochure 2025-26, recruiter pages 17-18.",B
"National Institute of Technology, Tiruchirappalli",D. E. Shaw,2025-26 brochure,,Finance / technology,,campus recruitment / brochure-listed,Officially listed in placement brochure; actual current drive not independently verified,,,SRC018,"Company logo appears in official UG Placement Brochure 2025-26, recruiter pages 17-18.",B
"National Institute of Technology, Tiruchirappalli",Cisco,2025-26 brochure,,Networking / software,,campus recruitment / brochure-listed,Officially listed in placement brochure; actual current drive not independently verified,,,SRC018,"Company logo appears in official UG Placement Brochure 2025-26, recruiter pages 17-18.",B
"National Institute of Technology, Tiruchirappalli",JPMorgan Chase,2025-26 brochure,,Banking / technology,,campus recruitment / brochure-listed,Officially listed in placement brochure; actual current drive not independently verified,,,SRC018,"Company logo appears in official UG Placement Brochure 2025-26, recruiter pages 17-18.",B
"National Institute of Technology, Tiruchirappalli",Fidelity Investments,2025-26 brochure,,Finance / technology,,campus recruitment / brochure-listed,Officially listed in placement brochure; actual current drive not independently verified,,,SRC018,"Company logo appears in official UG Placement Brochure 2025-26, recruiter pages 17-18.",B
"National Institute of Technology, Tiruchirappalli",Reliance Industries,2025-26 brochure,,Conglomerate / engineering,,campus recruitment / brochure-listed,Officially listed in placement brochure; actual current drive not independently verified,,,SRC018,"Company logo appears in official UG Placement Brochure 2025-26, recruiter pages 17-18.",B
"National Institute of Technology, Tiruchirappalli",Microsoft,2025-26 brochure,,Software / technology,,campus recruitment / brochure-listed,Officially listed in placement brochure; actual current drive not independently verified,,,SRC018,"Company logo appears in official UG Placement Brochure 2025-26, recruiter pages 17-18.",B
"National Institute of Technology, Tiruchirappalli",Morgan Stanley,2025-26 brochure,,Finance / technology,,campus recruitment / brochure-listed,Officially listed in placement brochure; actual current drive not independently verified,,,SRC018,"Company logo appears in official UG Placement Brochure 2025-26, recruiter pages 17-18.",B
"National Institute of Technology, Tiruchirappalli",Samsung,2025-26 brochure,,Electronics / software,,campus recruitment / brochure-listed,Officially listed in placement brochure; actual current drive not independently verified,,,SRC018,"Company logo appears in official UG Placement Brochure 2025-26, recruiter pages 17-18.",B
"National Institute of Technology, Tiruchirappalli",PayPal,2025-26 brochure,,Fintech / software,,campus recruitment / brochure-listed,Officially listed in placement brochure; actual current drive not independently verified,,,SRC018,"Company logo appears in official UG Placement Brochure 2025-26, recruiter pages 17-18.",B
"National Institute of Technology, Tiruchirappalli",Visa,2025-26 brochure,,Payments / technology,,campus recruitment / brochure-listed,Officially listed in placement brochure; actual current drive not independently verified,,,SRC018,"Company logo appears in official UG Placement Brochure 2025-26, recruiter pages 17-18.",B
"National Institute of Technology, Tiruchirappalli",Goldman Sachs,2025-26 brochure,,Finance / technology,,campus recruitment / brochure-listed,Officially listed in placement brochure; actual current drive not independently verified,,,SRC018,"Company logo appears in official UG Placement Brochure 2025-26, recruiter pages 17-18.",B
