college_name,company_name,placement_year,role,role_category,eligible_branches,hiring_type,campus_status,number_selected,package_or_range,source_id,evidence_note,confidence_level
Indian Institute of Information Technology Bhopal,Newzera,Year unavailable on current institute page,,software/data/electronics or business role - not officially specified,,full-time/internship/PPO not specified,"officially listed, year unavailable",,,SRC023,Company logo/name appears on the current official institute recruiter carousel; current visit is not guaranteed.,C
Indian Institute of Information Technology Bhopal,Publicis Sapient,2022 historical recruiter list,,not officially specified,,placement drive,historical recruiter,,,SRC013,Listed among companies conducting placement drives for Batch 2022.,C
Indian Institute of Information Technology Bhopal,Infosys,2022 historical recruiter list,,not officially specified,,placement drive,historical recruiter,,,SRC013,Listed among companies conducting placement drives for Batch 2022.,C
Indian Institute of Information Technology Bhopal,Freecharge,2022 historical recruiter list,,not officially specified,,placement drive,historical recruiter,,,SRC013,Listed among companies conducting placement drives for Batch 2022.,C
Indian Institute of Information Technology Bhopal,Persistent Systems,2022 historical recruiter list,,not officially specified,,placement drive,historical recruiter,,,SRC013,Listed among companies conducting placement drives for Batch 2022.,C
Indian Institute of Information Technology Bhopal,Virtusa,2022 historical recruiter list,,not officially specified,,placement drive,historical recruiter,,,SRC013,Listed among companies conducting placement drives for Batch 2022.,C
Indian Institute of Information Technology Bhopal,Cisco,2022 historical recruiter list,,not officially specified,,placement drive,historical recruiter,,,SRC013,Listed among companies conducting placement drives for Batch 2022.,C
Indian Institute of Information Technology Bhopal,Cognizant,2022 historical recruiter list,,not officially specified,,placement drive,historical recruiter,,,SRC013,Listed among companies conducting placement drives for Batch 2022.,C
Indian Institute of Information Technology Bhopal,Wipro,2022 historical recruiter list,,not officially specified,,placement drive,historical recruiter,,,SRC013,Listed among companies conducting placement drives for Batch 2022.,C
Indian Institute of Information Technology Bhopal,Accenture,2022 historical recruiter list,,not officially specified,,placement drive,historical recruiter,,,SRC013,Listed among companies conducting placement drives for Batch 2022.,C
Indian Institute of Information Technology Bhopal,Ericsson,2022 historical recruiter list,,not officially specified,,placement drive,historical recruiter,,,SRC013,Listed among companies conducting placement drives for Batch 2022.,C
Indian Institute of Information Technology Bhopal,Synopsys,2022 historical recruiter list,,not officially specified,,placement drive,historical recruiter,,,SRC013,Listed among companies conducting placement drives for Batch 2022.,C
Indian Institute of Information Technology Bhopal,HCLTech,2022 historical recruiter list,,not officially specified,,placement drive,historical recruiter,,,SRC013,Listed among companies conducting placement drives for Batch 2022.,C
