college_name,company_name,placement_year,role,role_category,eligible_branches,hiring_type,campus_status,number_selected,package_or_range,source_id,evidence_note,confidence_level
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",Optum (UHG),2024-25,,Role not specified in official brochure,Not officially stated,Full-time/internship/PPO - unspecified,officially listed for year,,,SRC009,"Company appears in the institute-published 2024-25 recruiter list; role, branch eligibility and selection count were not inferred.",C
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",Freecharge,2024-25,,Role not specified in official brochure,Not officially stated,Full-time/internship/PPO - unspecified,officially listed for year,,,SRC009,"Company appears in the institute-published 2024-25 recruiter list; role, branch eligibility and selection count were not inferred.",C
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",Reliance Jio,2024-25,,Role not specified in official brochure,Not officially stated,Full-time/internship/PPO - unspecified,officially listed for year,,,SRC009,"Company appears in the institute-published 2024-25 recruiter list; role, branch eligibility and selection count were not inferred.",C
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",Rakuten,2024-25,,Role not specified in official brochure,Not officially stated,Full-time/internship/PPO - unspecified,officially listed for year,,,SRC009,"Company appears in the institute-published 2024-25 recruiter list; role, branch eligibility and selection count were not inferred.",C
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",ShareChat,2024-25,,Role not specified in official brochure,Not officially stated,Full-time/internship/PPO - unspecified,officially listed for year,,,SRC009,"Company appears in the institute-published 2024-25 recruiter list; role, branch eligibility and selection count were not inferred.",C
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",Deloitte,2024-25,,Role not specified in official brochure,Not officially stated,Full-time/internship/PPO - unspecified,officially listed for year,,,SRC009,"Company appears in the institute-published 2024-25 recruiter list; role, branch eligibility and selection count were not inferred.",C
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",PwC US,2024-25,,Role not specified in official brochure,Not officially stated,Full-time/internship/PPO - unspecified,officially listed for year,,,SRC009,"Company appears in the institute-published 2024-25 recruiter list; role, branch eligibility and selection count were not inferred.",C
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",ZS Associates,2024-25,,Role not specified in official brochure,Not officially stated,Full-time/internship/PPO - unspecified,officially listed for year,,,SRC009,"Company appears in the institute-published 2024-25 recruiter list; role, branch eligibility and selection count were not inferred.",C
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",Nagarro,2024-25,,Role not specified in official brochure,Not officially stated,Full-time/internship/PPO - unspecified,officially listed for year,,,SRC009,"Company appears in the institute-published 2024-25 recruiter list; role, branch eligibility and selection count were not inferred.",C
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",The Smart Cube,2024-25,,Role not specified in official brochure,Not officially stated,Full-time/internship/PPO - unspecified,officially listed for year,,,SRC009,"Company appears in the institute-published 2024-25 recruiter list; role, branch eligibility and selection count were not inferred.",C
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",Slice,2024-25,,Role not specified in official brochure,Not officially stated,Full-time/internship/PPO - unspecified,officially listed for year,,,SRC009,"Company appears in the institute-published 2024-25 recruiter list; role, branch eligibility and selection count were not inferred.",C
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",Trilogy Innovations,2024-25,,Role not specified in official brochure,Not officially stated,Full-time/internship/PPO - unspecified,officially listed for year,,,SRC009,"Company appears in the institute-published 2024-25 recruiter list; role, branch eligibility and selection count were not inferred.",C
"Atal Bihari Vajpayee Indian Institute of Information Technology and Management, Gwalior",IndiaMART,2024-25,,Role not specified in official brochure,Not officially stated,Full-time/internship/PPO - unspecified,officially listed for year,,,SRC009,"Company appears in the institute-published 2024-25 recruiter list; role, branch eligibility and selection count were not inferred.",C
