college_name,institute_code,year,counselling_system,round,seat_allocation_type,official_branch_name,normalized_branch,category,category_rank_type,quota,gender_pool,opening_rank,closing_rank,percentile,score,rank_type,source_id,source_page
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),PwD rank in OPEN category,AI,Gender-Neutral,328,512,,,PwD rank in OPEN category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,Category rank,AI,Female-only (including Supernumerary),3388,5179,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,Category rank,AI,Gender-Neutral,835,3570,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC (PwD),PwD rank within SC category,AI,Gender-Neutral,103,103,,,PwD rank within SC category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,Category rank,AI,Female-only (including Supernumerary),2780,3021,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,Category rank,AI,Gender-Neutral,497,1995,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS,Category rank,AI,Female-only (including Supernumerary),4783,4783,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS,Category rank,AI,Gender-Neutral,2814,3358,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,Category rank,AI,Female-only (including Supernumerary),11370,11645,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,Category rank,AI,Gender-Neutral,6199,8119,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL (PwD),PwD rank within OBC-NCL category,AI,Gender-Neutral,395,395,,,PwD rank within OBC-NCL category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,All India CRL,AI,Female-only (including Supernumerary),21696,24607,,,All India CRL,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,All India CRL,AI,Gender-Neutral,15188,18945,,,All India CRL,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN (PwD),PwD rank in OPEN category,AI,Gender-Neutral,630,630,,,PwD rank in OPEN category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,Category rank,AI,Female-only (including Supernumerary),5741,6480,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,Category rank,AI,Gender-Neutral,3420,5021,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,ST,Category rank,AI,Female-only (including Supernumerary),3493,3493,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,ST,Category rank,AI,Gender-Neutral,2326,2699,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,Category rank,AI,Female-only (including Supernumerary),3803,4669,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,Category rank,AI,Gender-Neutral,2368,2724,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS (PwD),PwD rank within EWS category,AI,Gender-Neutral,181,181,,,PwD rank within EWS category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,Category rank,AI,Female-only (including Supernumerary),6385,11389,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,Category rank,AI,Gender-Neutral,5358,7111,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL (PwD),PwD rank within OBC-NCL category,AI,Female-only (including Supernumerary),548,548,,,PwD rank within OBC-NCL category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL (PwD),PwD rank within OBC-NCL category,AI,Gender-Neutral,393,542,,,PwD rank within OBC-NCL category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,All India CRL,AI,Female-only (including Supernumerary),8290,22722,,,All India CRL,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,All India CRL,AI,Gender-Neutral,4202,15939,,,All India CRL,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),PwD rank in OPEN category,AI,Female-only (including Supernumerary),1237,1237,,,PwD rank in OPEN category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),PwD rank in OPEN category,AI,Gender-Neutral,328,512,,,PwD rank in OPEN category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,Category rank,AI,Female-only (including Supernumerary),3388,6060,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,Category rank,AI,Gender-Neutral,2760,4670,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,Category rank,AI,Female-only (including Supernumerary),3096,3493,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,Category rank,AI,Gender-Neutral,1434,2326,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS,Category rank,AI,Female-only (including Supernumerary),4783,4783,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS,Category rank,AI,Gender-Neutral,3346,3670,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,Category rank,AI,Female-only (including Supernumerary),11645,13199,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,Category rank,AI,Gender-Neutral,6735,9309,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL (PwD),PwD rank within OBC-NCL category,AI,Gender-Neutral,977,977,,,PwD rank within OBC-NCL category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,All India CRL,AI,Female-only (including Supernumerary),24607,27443,,,All India CRL,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,All India CRL,AI,Gender-Neutral,16454,20831,,,All India CRL,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN (PwD),PwD rank in OPEN category,AI,Gender-Neutral,2134,2134,,,PwD rank in OPEN category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,Category rank,AI,Female-only (including Supernumerary),7528,7995,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,Category rank,AI,Gender-Neutral,4847,5772,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,ST,Category rank,AI,Female-only (including Supernumerary),4369,4369,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 2,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,ST,Category rank,AI,Gender-Neutral,2922,3286,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,Category rank,AI,Female-only (including Supernumerary),3803,4669,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,Category rank,AI,Gender-Neutral,2368,2729,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS (PwD),PwD rank within EWS category,AI,Gender-Neutral,181,181,,,PwD rank within EWS category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,Category rank,AI,Female-only (including Supernumerary),6385,11389,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,Category rank,AI,Gender-Neutral,5358,7169,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL (PwD),PwD rank within OBC-NCL category,AI,Female-only (including Supernumerary),548,548,,,PwD rank within OBC-NCL category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL (PwD),PwD rank within OBC-NCL category,AI,Gender-Neutral,393,542,,,PwD rank within OBC-NCL category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,All India CRL,AI,Female-only (including Supernumerary),8290,23164,,,All India CRL,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,All India CRL,AI,Gender-Neutral,4202,16127,,,All India CRL,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),PwD rank in OPEN category,AI,Female-only (including Supernumerary),1237,1237,,,PwD rank in OPEN category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),PwD rank in OPEN category,AI,Gender-Neutral,328,512,,,PwD rank in OPEN category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,Category rank,AI,Female-only (including Supernumerary),3388,6145,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,Category rank,AI,Gender-Neutral,2760,4670,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,Category rank,AI,Female-only (including Supernumerary),3096,3493,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,Category rank,AI,Gender-Neutral,1434,2326,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS,Category rank,AI,Female-only (including Supernumerary),4783,4783,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS,Category rank,AI,Gender-Neutral,3346,3670,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,Category rank,AI,Female-only (including Supernumerary),11645,13199,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,Category rank,AI,Gender-Neutral,6735,9309,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL (PwD),PwD rank within OBC-NCL category,AI,Gender-Neutral,1055,1055,,,PwD rank within OBC-NCL category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,All India CRL,AI,Female-only (including Supernumerary),24607,27443,,,All India CRL,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,All India CRL,AI,Gender-Neutral,16454,20831,,,All India CRL,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN (PwD),PwD rank in OPEN category,AI,Gender-Neutral,2134,2134,,,PwD rank in OPEN category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,Category rank,AI,Female-only (including Supernumerary),7528,7995,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,Category rank,AI,Gender-Neutral,4847,6221,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,ST,Category rank,AI,Female-only (including Supernumerary),4369,4369,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 3,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,ST,Category rank,AI,Gender-Neutral,2922,3319,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,Category rank,AI,Female-only (including Supernumerary),3803,4669,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,Category rank,AI,Gender-Neutral,2368,2729,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS (PwD),PwD rank within EWS category,AI,Gender-Neutral,181,181,,,PwD rank within EWS category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,Category rank,AI,Female-only (including Supernumerary),6385,11500,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,Category rank,AI,Gender-Neutral,5358,7169,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL (PwD),PwD rank within OBC-NCL category,AI,Female-only (including Supernumerary),548,548,,,PwD rank within OBC-NCL category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL (PwD),PwD rank within OBC-NCL category,AI,Gender-Neutral,393,542,,,PwD rank within OBC-NCL category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,All India CRL,AI,Female-only (including Supernumerary),8290,23164,,,All India CRL,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,All India CRL,AI,Gender-Neutral,4202,16127,,,All India CRL,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),PwD rank in OPEN category,AI,Female-only (including Supernumerary),1237,1237,,,PwD rank in OPEN category,S027,
