college_name,institute_code,year,counselling_system,round,seat_allocation_type,official_branch_name,normalized_branch,category,category_rank_type,quota,gender_pool,opening_rank,closing_rank,percentile,score,rank_type,source_id,source_page
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",Biological Sciences and Bioengineering,ST,ST category rank,AI,Gender-Neutral,1080,1124,,,ST category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,EWS,GEN-EWS category rank,AI,Female-only (including Supernumerary),1179,1793,,,GEN-EWS category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,EWS,GEN-EWS category rank,AI,Gender-Neutral,509,743,,,GEN-EWS category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,OBC-NCL,OBC-NCL category rank,AI,Female-only (including Supernumerary),3087,4227,,,OBC-NCL category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,OBC-NCL,OBC-NCL category rank,AI,Gender-Neutral,1469,2096,,,OBC-NCL category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,OPEN,CRL,AI,Female-only (including Supernumerary),6265,8176,,,CRL,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,OPEN,CRL,AI,Gender-Neutral,2990,4097,,,CRL,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,SC,SC category rank,AI,Female-only (including Supernumerary),1735,2057,,,SC category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,SC,SC category rank,AI,Gender-Neutral,871,1127,,,SC category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,ST,ST category rank,AI,Female-only (including Supernumerary),1064,1179,,,ST category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Chemical Engineering (4 Years, Bachelor of Technology)",Chemical Engineering,ST,ST category rank,AI,Gender-Neutral,512,700,,,ST category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Chemistry (4 Years, Bachelor of Science)",Chemistry,EWS,GEN-EWS category rank,AI,Female-only (including Supernumerary),3313,3313,,,GEN-EWS category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Chemistry (4 Years, Bachelor of Science)",Chemistry,EWS,GEN-EWS category rank,AI,Gender-Neutral,1700,1847,,,GEN-EWS category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Chemistry (4 Years, Bachelor of Science)",Chemistry,OBC-NCL,OBC-NCL category rank,AI,Female-only (including Supernumerary),7619,7650,,,OBC-NCL category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Chemistry (4 Years, Bachelor of Science)",Chemistry,OBC-NCL,OBC-NCL category rank,AI,Gender-Neutral,3875,4449,,,OBC-NCL category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Chemistry (4 Years, Bachelor of Science)",Chemistry,OPEN,CRL,AI,Female-only (including Supernumerary),15081,17370,,,CRL,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Chemistry (4 Years, Bachelor of Science)",Chemistry,OPEN,CRL,AI,Gender-Neutral,8784,10942,,,CRL,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Chemistry (4 Years, Bachelor of Science)",Chemistry,SC,SC category rank,AI,Female-only (including Supernumerary),3923,3977,,,SC category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Chemistry (4 Years, Bachelor of Science)",Chemistry,SC,SC category rank,AI,Gender-Neutral,2227,2591,,,SC category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Chemistry (4 Years, Bachelor of Science)",Chemistry,ST,ST category rank,AI,Gender-Neutral,1335,1372,,,ST category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Civil Engineering (4 Years, Bachelor of Technology)",Civil Engineering,EWS,GEN-EWS category rank,AI,Female-only (including Supernumerary),2162,2468,,,GEN-EWS category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Civil Engineering (4 Years, Bachelor of Technology)",Civil Engineering,EWS,GEN-EWS category rank,AI,Gender-Neutral,859,1044,,,GEN-EWS category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Civil Engineering (4 Years, Bachelor of Technology)",Civil Engineering,OBC-NCL,OBC-NCL category rank,AI,Female-only (including Supernumerary),4742,5612,,,OBC-NCL category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Civil Engineering (4 Years, Bachelor of Technology)",Civil Engineering,OBC-NCL,OBC-NCL category rank,AI,Gender-Neutral,2084,2652,,,OBC-NCL category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Civil Engineering (4 Years, Bachelor of Technology)",Civil Engineering,OPEN,CRL,AI,Female-only (including Supernumerary),9423,12566,,,CRL,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Civil Engineering (4 Years, Bachelor of Technology)",Civil Engineering,OPEN,CRL,AI,Gender-Neutral,4295,5933,,,CRL,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Civil Engineering (4 Years, Bachelor of Technology)",Civil Engineering,SC,SC category rank,AI,Female-only (including Supernumerary),1674,2116,,,SC category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Civil Engineering (4 Years, Bachelor of Technology)",Civil Engineering,SC,SC category rank,AI,Gender-Neutral,917,1422,,,SC category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Civil Engineering (4 Years, Bachelor of Technology)",Civil Engineering,ST,ST category rank,AI,Female-only (including Supernumerary),1059,1091,,,ST category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Civil Engineering (4 Years, Bachelor of Technology)",Civil Engineering,ST,ST category rank,AI,Gender-Neutral,347,487,,,ST category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Computer Science and Engineering,EWS,GEN-EWS category rank,AI,Female-only (including Supernumerary),123,146,,,GEN-EWS category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Computer Science and Engineering,EWS,GEN-EWS category rank,AI,Gender-Neutral,37,47,,,GEN-EWS category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Computer Science and Engineering,EWS (PwD),GEN-EWS category (PwD) rank,AI,Gender-Neutral,4,4,,,GEN-EWS category (PwD) rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Computer Science and Engineering,OBC-NCL,OBC-NCL category rank,AI,Female-only (including Supernumerary),318,490,,,OBC-NCL category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Computer Science and Engineering,OBC-NCL,OBC-NCL category rank,AI,Gender-Neutral,72,143,,,OBC-NCL category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Computer Science and Engineering,OBC-NCL (PwD),OBC-NCL category (PwD) rank,AI,Gender-Neutral,8,8,,,OBC-NCL category (PwD) rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Computer Science and Engineering,OPEN,CRL,AI,Female-only (including Supernumerary),437,610,,,CRL,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Computer Science and Engineering,OPEN,CRL,AI,Gender-Neutral,118,215,,,CRL,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Computer Science and Engineering,OPEN (PwD),OPEN-PwD rank,AI,Female-only (including Supernumerary),122,122,,,OPEN-PwD rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Computer Science and Engineering,OPEN (PwD),OPEN-PwD rank,AI,Gender-Neutral,12,13,,,OPEN-PwD rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Computer Science and Engineering,SC,SC category rank,AI,Female-only (including Supernumerary),203,258,,,SC category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Computer Science and Engineering,SC,SC category rank,AI,Gender-Neutral,50,76,,,SC category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Computer Science and Engineering,SC (PwD),SC category (PwD) rank,AI,Gender-Neutral,3,3,,,SC category (PwD) rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Computer Science and Engineering,ST,ST category rank,AI,Female-only (including Supernumerary),152,154,,,ST category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Computer Science and Engineering (4 Years, Bachelor of Technology)",Computer Science and Engineering,ST,ST category rank,AI,Gender-Neutral,26,41,,,ST category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Earth Sciences (4 Years, Bachelor of Science)",Earth Sciences,EWS,GEN-EWS category rank,AI,Female-only (including Supernumerary),2750,2750,,,GEN-EWS category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Earth Sciences (4 Years, Bachelor of Science)",Earth Sciences,EWS,GEN-EWS category rank,AI,Gender-Neutral,1549,1817,,,GEN-EWS category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Earth Sciences (4 Years, Bachelor of Science)",Earth Sciences,OBC-NCL,OBC-NCL category rank,AI,Female-only (including Supernumerary),7125,7518,,,OBC-NCL category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Earth Sciences (4 Years, Bachelor of Science)",Earth Sciences,OBC-NCL,OBC-NCL category rank,AI,Gender-Neutral,3896,4644,,,OBC-NCL category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Earth Sciences (4 Years, Bachelor of Science)",Earth Sciences,OPEN,CRL,AI,Female-only (including Supernumerary),14259,16450,,,CRL,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Earth Sciences (4 Years, Bachelor of Science)",Earth Sciences,OPEN,CRL,AI,Gender-Neutral,7875,10106,,,CRL,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Earth Sciences (4 Years, Bachelor of Science)",Earth Sciences,SC,SC category rank,AI,Female-only (including Supernumerary),3270,3270,,,SC category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Earth Sciences (4 Years, Bachelor of Science)",Earth Sciences,SC,SC category rank,AI,Gender-Neutral,2399,2798,,,SC category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Earth Sciences (4 Years, Bachelor of Science)",Earth Sciences,ST,ST category rank,AI,Gender-Neutral,1301,1331,,,ST category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Economics (4 Years, Bachelor of Science)",Economics,EWS,GEN-EWS category rank,AI,Female-only (including Supernumerary),1585,1585,,,GEN-EWS category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Economics (4 Years, Bachelor of Science)",Economics,EWS,GEN-EWS category rank,AI,Gender-Neutral,539,766,,,GEN-EWS category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Economics (4 Years, Bachelor of Science)",Economics,OBC-NCL,OBC-NCL category rank,AI,Female-only (including Supernumerary),3891,4131,,,OBC-NCL category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Economics (4 Years, Bachelor of Science)",Economics,OBC-NCL,OBC-NCL category rank,AI,Gender-Neutral,1146,1571,,,OBC-NCL category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Economics (4 Years, Bachelor of Science)",Economics,OPEN,CRL,AI,Female-only (including Supernumerary),6609,7141,,,CRL,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Economics (4 Years, Bachelor of Science)",Economics,OPEN,CRL,AI,Gender-Neutral,2084,3242,,,CRL,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Economics (4 Years, Bachelor of Science)",Economics,SC,SC category rank,AI,Female-only (including Supernumerary),2809,3188,,,SC category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Economics (4 Years, Bachelor of Science)",Economics,SC,SC category rank,AI,Gender-Neutral,1009,1351,,,SC category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Economics (4 Years, Bachelor of Science)",Economics,ST,ST category rank,AI,Female-only (including Supernumerary),920,920,,,ST category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Economics (4 Years, Bachelor of Science)",Economics,ST,ST category rank,AI,Gender-Neutral,112,900,,,ST category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Electrical Engineering (4 Years, Bachelor of Technology)",Electrical Engineering,EWS,GEN-EWS category rank,AI,Female-only (including Supernumerary),552,718,,,GEN-EWS category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Electrical Engineering (4 Years, Bachelor of Technology)",Electrical Engineering,EWS,GEN-EWS category rank,AI,Gender-Neutral,158,264,,,GEN-EWS category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Electrical Engineering (4 Years, Bachelor of Technology)",Electrical Engineering,OBC-NCL,OBC-NCL category rank,AI,Female-only (including Supernumerary),1217,1814,,,OBC-NCL category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Electrical Engineering (4 Years, Bachelor of Technology)",Electrical Engineering,OBC-NCL,OBC-NCL category rank,AI,Gender-Neutral,473,716,,,OBC-NCL category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Electrical Engineering (4 Years, Bachelor of Technology)",Electrical Engineering,OBC-NCL (PwD),OBC-NCL category (PwD) rank,AI,Gender-Neutral,62,71,,,OBC-NCL category (PwD) rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Electrical Engineering (4 Years, Bachelor of Technology)",Electrical Engineering,OPEN,CRL,AI,Female-only (including Supernumerary),1984,3440,,,CRL,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Electrical Engineering (4 Years, Bachelor of Technology)",Electrical Engineering,OPEN,CRL,AI,Gender-Neutral,539,1305,,,CRL,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Electrical Engineering (4 Years, Bachelor of Technology)",Electrical Engineering,OPEN (PwD),OPEN-PwD rank,AI,Gender-Neutral,83,113,,,OPEN-PwD rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Electrical Engineering (4 Years, Bachelor of Technology)",Electrical Engineering,SC,SC category rank,AI,Female-only (including Supernumerary),748,1243,,,SC category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Electrical Engineering (4 Years, Bachelor of Technology)",Electrical Engineering,SC,SC category rank,AI,Gender-Neutral,257,535,,,SC category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Electrical Engineering (4 Years, Bachelor of Technology)",Electrical Engineering,ST,ST category rank,AI,Female-only (including Supernumerary),495,567,,,ST category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Electrical Engineering (4 Years, Bachelor of Technology)",Electrical Engineering,ST,ST category rank,AI,Gender-Neutral,94,202,,,ST category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Materials Science and Engineering (4 Years, Bachelor of Technology)",Materials Science and Engineering,EWS,GEN-EWS category rank,AI,Female-only (including Supernumerary),2496,2573,,,GEN-EWS category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Materials Science and Engineering (4 Years, Bachelor of Technology)",Materials Science and Engineering,EWS,GEN-EWS category rank,AI,Gender-Neutral,931,1235,,,GEN-EWS category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Materials Science and Engineering (4 Years, Bachelor of Technology)",Materials Science and Engineering,OBC-NCL,OBC-NCL category rank,AI,Female-only (including Supernumerary),4646,5697,,,OBC-NCL category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Materials Science and Engineering (4 Years, Bachelor of Technology)",Materials Science and Engineering,OBC-NCL,OBC-NCL category rank,AI,Gender-Neutral,2580,3081,,,OBC-NCL category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Materials Science and Engineering (4 Years, Bachelor of Technology)",Materials Science and Engineering,OPEN,CRL,AI,Female-only (including Supernumerary),10976,11713,,,CRL,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Materials Science and Engineering (4 Years, Bachelor of Technology)",Materials Science and Engineering,OPEN,CRL,AI,Gender-Neutral,4644,6405,,,CRL,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Materials Science and Engineering (4 Years, Bachelor of Technology)",Materials Science and Engineering,SC,SC category rank,AI,Female-only (including Supernumerary),3167,3348,,,SC category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Materials Science and Engineering (4 Years, Bachelor of Technology)",Materials Science and Engineering,SC,SC category rank,AI,Gender-Neutral,1359,1987,,,SC category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Materials Science and Engineering (4 Years, Bachelor of Technology)",Materials Science and Engineering,ST,ST category rank,AI,Female-only (including Supernumerary),1376,1376,,,ST category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Materials Science and Engineering (4 Years, Bachelor of Technology)",Materials Science and Engineering,ST,ST category rank,AI,Gender-Neutral,848,982,,,ST category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",Mathematics and Scientific Computing,EWS,GEN-EWS category rank,AI,Female-only (including Supernumerary),446,446,,,GEN-EWS category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",Mathematics and Scientific Computing,EWS,GEN-EWS category rank,AI,Gender-Neutral,107,205,,,GEN-EWS category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",Mathematics and Scientific Computing,OBC-NCL,OBC-NCL category rank,AI,Female-only (including Supernumerary),1274,1929,,,OBC-NCL category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",Mathematics and Scientific Computing,OBC-NCL,OBC-NCL category rank,AI,Gender-Neutral,399,679,,,OBC-NCL category rank,S001,
Indian Institute of Technology Kanpur,109,2023,JoSAA,Round 1,Regular JoSAA round,"Mathematics and Scientific Computing (4 Years, Bachelor of Science)",Mathematics and Scientific Computing,OBC-NCL (PwD),OBC-NCL category (PwD) rank,AI,Gender-Neutral,35,35,,,OBC-NCL category (PwD) rank,S001,
