college_name,company_name,placement_year,role,role_category,eligible_branches,hiring_type,campus_status,number_selected,package_or_range,source_id,evidence_note,confidence_level
"National Institute of Technology Karnataka, Surathkal",HPCL Rajasthan Refinery,2024-25,Not specified in annual report,Not specified,Not stated,Recruitment and/or internship,confirmed for year,,,SRC012,"Named among major companies in the 2024-25 official annual report; exact role, branch eligibility and package were not published in the cited section.",B
"National Institute of Technology Karnataka, Surathkal",HLL Lifecare,2024-25,Not specified in annual report,Not specified,Not stated,Recruitment and/or internship,confirmed for year,,,SRC012,"Named among major companies in the 2024-25 official annual report; exact role, branch eligibility and package were not published in the cited section.",B
"National Institute of Technology Karnataka, Surathkal",HCL Technologies,2024-25,Not specified in annual report,Not specified,Not stated,Recruitment and/or internship,confirmed for year,,,SRC012,"Named among major companies in the 2024-25 official annual report; exact role, branch eligibility and package were not published in the cited section.",B
"National Institute of Technology Karnataka, Surathkal",Hero MotoCorp,2024-25,Not specified in annual report,Not specified,Not stated,Recruitment and/or internship,confirmed for year,,,SRC012,"Named among major companies in the 2024-25 official annual report; exact role, branch eligibility and package were not published in the cited section.",B
"National Institute of Technology Karnataka, Surathkal",Hindustan Petroleum Corporation Limited,2024-25,Not specified in annual report,Not specified,Not stated,Recruitment and/or internship,confirmed for year,,,SRC012,"Named among major companies in the 2024-25 official annual report; exact role, branch eligibility and package were not published in the cited section.",B
"National Institute of Technology Karnataka, Surathkal",JSW,2024-25,Not specified in annual report,Not specified,Not stated,Recruitment and/or internship,confirmed for year,,,SRC012,"Named among major companies in the 2024-25 official annual report; exact role, branch eligibility and package were not published in the cited section.",B
"National Institute of Technology Karnataka, Surathkal",Larsen & Toubro,2024-25,Not specified in annual report,Not specified,Not stated,Recruitment and/or internship,confirmed for year,,,SRC012,"Named among major companies in the 2024-25 official annual report; exact role, branch eligibility and package were not published in the cited section.",B
"National Institute of Technology Karnataka, Surathkal",ICICI,2024-25,Not specified in annual report,Not specified,Not stated,Recruitment and/or internship,confirmed for year,,,SRC012,"Named among major companies in the 2024-25 official annual report; exact role, branch eligibility and package were not published in the cited section.",B
"National Institute of Technology Karnataka, Surathkal",IDBI,2024-25,Not specified in annual report,Not specified,Not stated,Recruitment and/or internship,confirmed for year,,,SRC012,"Named among major companies in the 2024-25 official annual report; exact role, branch eligibility and package were not published in the cited section.",B
"National Institute of Technology Karnataka, Surathkal",Maharashtra Natural Gas Limited,2024-25,Not specified in annual report,Not specified,Not stated,Recruitment and/or internship,confirmed for year,,,SRC012,"Named among major companies in the 2024-25 official annual report; exact role, branch eligibility and package were not published in the cited section.",B
"National Institute of Technology Karnataka, Surathkal",Mangalore Refinery and Petrochemicals Limited,2024-25,Not specified in annual report,Not specified,Not stated,Recruitment and/or internship,confirmed for year,,,SRC012,"Named among major companies in the 2024-25 official annual report; exact role, branch eligibility and package were not published in the cited section.",B
"National Institute of Technology Karnataka, Surathkal",National Stock Exchange,2024-25,Not specified in annual report,Not specified,Not stated,Recruitment and/or internship,confirmed for year,,,SRC012,"Named among major companies in the 2024-25 official annual report; exact role, branch eligibility and package were not published in the cited section.",B
"National Institute of Technology Karnataka, Surathkal",Petronet LNG,2024-25,Not specified in annual report,Not specified,Not stated,Recruitment and/or internship,confirmed for year,,,SRC012,"Named among major companies in the 2024-25 official annual report; exact role, branch eligibility and package were not published in the cited section.",B
"National Institute of Technology Karnataka, Surathkal",Reliance Industries,2024-25,Not specified in annual report,Not specified,Not stated,Recruitment and/or internship,confirmed for year,,,SRC012,"Named among major companies in the 2024-25 official annual report; exact role, branch eligibility and package were not published in the cited section.",B
"National Institute of Technology Karnataka, Surathkal",Shree Cement,2024-25,Not specified in annual report,Not specified,Not stated,Recruitment and/or internship,confirmed for year,,,SRC012,"Named among major companies in the 2024-25 official annual report; exact role, branch eligibility and package were not published in the cited section.",B
"National Institute of Technology Karnataka, Surathkal",Tata Electronics,2024-25,Not specified in annual report,Not specified,Not stated,Recruitment and/or internship,confirmed for year,,,SRC012,"Named among major companies in the 2024-25 official annual report; exact role, branch eligibility and package were not published in the cited section.",B
"National Institute of Technology Karnataka, Surathkal",Tata Consulting Engineers,2024-25,Not specified in annual report,Not specified,Not stated,Recruitment and/or internship,confirmed for year,,,SRC012,"Named among major companies in the 2024-25 official annual report; exact role, branch eligibility and package were not published in the cited section.",B
"National Institute of Technology Karnataka, Surathkal",UIDAI,2024-25,Not specified in annual report,Not specified,Not stated,Recruitment and/or internship,confirmed for year,,,SRC012,"Named among major companies in the 2024-25 official annual report; exact role, branch eligibility and package were not published in the cited section.",B
"National Institute of Technology Karnataka, Surathkal",Vedanta,2024-25,Not specified in annual report,Not specified,Not stated,Recruitment and/or internship,confirmed for year,,,SRC012,"Named among major companies in the 2024-25 official annual report; exact role, branch eligibility and package were not published in the cited section.",B
"National Institute of Technology Karnataka, Surathkal",Accenture,2024-25,Not specified in annual report,Not specified,Not stated,Recruitment and/or internship,confirmed for year,,,SRC012,"Named among major companies in the 2024-25 official annual report; exact role, branch eligibility and package were not published in the cited section.",B
