college_name,club_name,club_category,official_status,description,official_page,latest_activity,latest_activity_date,major_achievements,recruitment_process,activity_status,source_id,last_verified_date
"Sardar Vallabhbhai National Institute of Technology, Surat",Society of Automotive Engineers (SAE),Automotive engineering,Officially listed student chapter/club,Automotive engineering student organization listed by SVNIT/JoSAA.,https://www.svnit.ac.in/web/student_chapters.php,Listed in current official institute/JoSAA material; a dated 2026 activity was not verified for every club.,,,Not consistently published in reviewed sources,unable to verify,SRC024,2026-06-26
"Sardar Vallabhbhai National Institute of Technology, Surat",Society for Cultivation of Science & Humanities (SCOSH),Science and humanities,Officially listed student chapter/club,Science and humanities student organization listed by SVNIT/JoSAA.,https://www.svnit.ac.in/web/student_chapters.php,Listed in current official institute/JoSAA material; a dated 2026 activity was not verified for every club.,,,Not consistently published in reviewed sources,unable to verify,SRC024,2026-06-26
"Sardar Vallabhbhai National Institute of Technology, Surat",RENESA,Social and cultural,Officially listed student chapter/club,Social and cultural student organization listed by SVNIT/JoSAA.,https://www.svnit.ac.in/web/student_chapters.php,Listed in current official institute/JoSAA material; a dated 2026 activity was not verified for every club.,,,Not consistently published in reviewed sources,recently active,SRC024,2026-06-26
"Sardar Vallabhbhai National Institute of Technology, Surat",RAAG,Music,Officially listed student chapter/club,Music student organization listed by SVNIT/JoSAA.,https://www.svnit.ac.in/web/student_chapters.php,Listed in current official institute/JoSAA material; a dated 2026 activity was not verified for every club.,,,Not consistently published in reviewed sources,unable to verify,SRC024,2026-06-26
"Sardar Vallabhbhai National Institute of Technology, Surat",Physics Club,Science,Officially listed student chapter/club,Science student organization listed by SVNIT/JoSAA.,https://www.svnit.ac.in/web/student_chapters.php,Listed in current official institute/JoSAA material; a dated 2026 activity was not verified for every club.,,,Not consistently published in reviewed sources,unable to verify,SRC024,2026-06-26
"Sardar Vallabhbhai National Institute of Technology, Surat",Indian Institute of Welding (IIW) Student Chapter,Professional technical,Officially listed student chapter/club,Professional technical student organization listed by SVNIT/JoSAA.,https://www.svnit.ac.in/web/student_chapters.php,Listed in current official institute/JoSAA material; a dated 2026 activity was not verified for every club.,,,Not consistently published in reviewed sources,unable to verify,SRC024,2026-06-26
"Sardar Vallabhbhai National Institute of Technology, Surat",Indian Institution of Industrial Engineering (IIIE),Professional technical,Officially listed student chapter/club,Professional technical student organization listed by SVNIT/JoSAA.,https://www.svnit.ac.in/web/student_chapters.php,Listed in current official institute/JoSAA material; a dated 2026 activity was not verified for every club.,,,Not consistently published in reviewed sources,unable to verify,SRC024,2026-06-26
"Sardar Vallabhbhai National Institute of Technology, Surat",Institution of Electronics and Telecommunication Engineers (IETE),Professional technical,Officially listed student chapter/club,Professional technical student organization listed by SVNIT/JoSAA.,https://www.svnit.ac.in/web/student_chapters.php,Listed in current official institute/JoSAA material; a dated 2026 activity was not verified for every club.,,,Not consistently published in reviewed sources,unable to verify,SRC024,2026-06-26
"Sardar Vallabhbhai National Institute of Technology, Surat",SPIC-MACAY,Cultural,Officially listed student chapter/club,Cultural student organization listed by SVNIT/JoSAA.,https://www.svnit.ac.in/web/student_chapters.php,Listed in current official institute/JoSAA material; a dated 2026 activity was not verified for every club.,,,Not consistently published in reviewed sources,unable to verify,SRC024,2026-06-26
"Sardar Vallabhbhai National Institute of Technology, Surat",NIRVANA,Social service,Officially listed student chapter/club,Social service student organization listed by SVNIT/JoSAA.,https://www.svnit.ac.in/web/student_chapters.php,Listed in current official institute/JoSAA material; a dated 2026 activity was not verified for every club.,,,Not consistently published in reviewed sources,unable to verify,SRC024,2026-06-26
