college_name,placement_year,programme,branch,record_scope,graduating_students,eligible_students,registered_students,students_placed,placement_percentage,higher_studies_count,median_package_lpa,average_package_lpa,highest_domestic_package_lpa,highest_international_package_lpa,internship_count,ppo_count,average_stipend,highest_stipend,source_type,source_id,source_page,notes
"Sardar Vallabhbhai National Institute of Technology, Surat",2025-26,M.Tech,VLSI and Embedded Systems,Branch-specific M.Tech,31,17,17,6,35.29,,7.93,11.12,25.76,,,,,,Institution-published placement summary,SRC016,1,CTC values as reported; domestic/international not distinguished. Provisional through 31 May 2026.
"Sardar Vallabhbhai National Institute of Technology, Surat",2025-26,M.Tech,CAD-CAM,Branch-specific M.Tech,6,3,3,1,33.33,,9.0,9.0,9.0,,,,,,Institution-published placement summary,SRC016,1,CTC values as reported; domestic/international not distinguished. Provisional through 31 May 2026.
"Sardar Vallabhbhai National Institute of Technology, Surat",2025-26,M.Tech,Environmental Engineering,Branch-specific M.Tech,15,12,12,3,25.0,,7.25,7.87,10.36,,,,,,Institution-published placement summary,SRC016,1,CTC values as reported; domestic/international not distinguished. Provisional through 31 May 2026.
"Sardar Vallabhbhai National Institute of Technology, Surat",2025-26,M.Tech,Water Resources Engineering,Branch-specific M.Tech,4,4,4,1,25.0,,7.25,7.25,7.25,,,,,,Institution-published placement summary,SRC016,1,CTC values as reported; domestic/international not distinguished. Provisional through 31 May 2026.
"Sardar Vallabhbhai National Institute of Technology, Surat",2025-26,M.Tech,Communication Systems,Branch-specific M.Tech,12,12,12,2,16.67,,10.22,10.22,12.24,,,,,,Institution-published placement summary,SRC016,1,CTC values as reported; domestic/international not distinguished. Provisional through 31 May 2026.
"Sardar Vallabhbhai National Institute of Technology, Surat",2025-26,M.Tech,Manufacturing Engineering,Branch-specific M.Tech,8,6,6,1,16.67,,7.0,7.0,7.0,,,,,,Institution-published placement summary,SRC016,1,CTC values as reported; domestic/international not distinguished. Provisional through 31 May 2026.
"Sardar Vallabhbhai National Institute of Technology, Surat",2025-26,M.Tech,Chemical Engineering,Branch-specific M.Tech,10,7,7,1,14.28,,10.5,10.5,10.5,,,,,,Institution-published placement summary,SRC016,1,CTC values as reported; domestic/international not distinguished. Provisional through 31 May 2026.
"Sardar Vallabhbhai National Institute of Technology, Surat",2025-26,M.Tech,Turbomachines,Branch-specific M.Tech,4,0,0,0,0.0,,,,,,,,,,Institution-published placement summary,SRC016,1,CTC values as reported; domestic/international not distinguished. Provisional through 31 May 2026.
"Sardar Vallabhbhai National Institute of Technology, Surat",2025-26,M.Tech,Overall M.Tech.,Overall M.Tech,313,232,232,125,53.88,,7.93,8.59,25.76,,,,,,Institution-published placement summary,SRC016,1,CTC values as reported; domestic/international not distinguished. Provisional through 31 May 2026.
"Sardar Vallabhbhai National Institute of Technology, Surat",2025-26,Integrated M.Sc.,Mathematics,Branch-specific Integrated M.Sc.,47,40,40,20,50.0,,8.1,7.99,10.0,,,,,,Institution-published placement summary,SRC016,1,CTC values as reported; domestic/international not distinguished. Provisional through 31 May 2026.
"Sardar Vallabhbhai National Institute of Technology, Surat",2025-26,Integrated M.Sc.,Chemistry,Branch-specific Integrated M.Sc.,39,23,23,10,43.48,,6.96,7.86,13.08,,,,,,Institution-published placement summary,SRC016,1,CTC values as reported; domestic/international not distinguished. Provisional through 31 May 2026.
"Sardar Vallabhbhai National Institute of Technology, Surat",2025-26,Integrated M.Sc.,Physics,Branch-specific Integrated M.Sc.,39,22,22,6,27.27,,7.25,7.81,13.08,,,,,,Institution-published placement summary,SRC016,1,CTC values as reported; domestic/international not distinguished. Provisional through 31 May 2026.
"Sardar Vallabhbhai National Institute of Technology, Surat",2025-26,Integrated M.Sc.,Overall Integrated M.Sc.,Overall Integrated M.Sc.,125,85,85,36,42.35,,8.1,7.92,13.08,,,,,,Institution-published placement summary,SRC016,1,CTC values as reported; domestic/international not distinguished. Provisional through 31 May 2026.
"Sardar Vallabhbhai National Institute of Technology, Surat",2025-26,MBA,Business Analytics,Branch-specific MBA,35,27,27,18,66.67,,10.0,10.44,13.08,,,,,,Institution-published placement summary,SRC016,1,CTC values as reported; domestic/international not distinguished. Provisional through 31 May 2026.
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,B.Tech,Mechanical Engineering,Branch-specific B.Tech,208,185,185,164,89.0,,8.5,9.08,20.31,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 5.0 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,B.Tech,Chemical Engineering,Branch-specific B.Tech,108,98,98,85,87.0,,8.0,9.23,21.0,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 4.8 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,B.Tech,Electronics and Communication Engineering,Branch-specific B.Tech,158,136,136,113,83.0,,13.17,13.8,46.38,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 3.0 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,B.Tech,Computer Science and Engineering,Branch-specific B.Tech,118,113,113,93,82.0,,15.19,17.44,62.0,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 6.0 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,B.Tech,Electrical Engineering,Branch-specific B.Tech,104,99,99,79,80.0,,9.0,11.79,74.0,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 3.3 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,B.Tech,Civil Engineering,Branch-specific B.Tech,97,89,89,58,65.0,,7.5,7.69,20.31,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 4.8 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,B.Tech,Overall B.Tech.,Overall B.Tech,793,720,720,592,82.0,,10.0,11.83,74.0,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 3.0 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,Integrated M.Sc.,Chemistry,Branch-specific Integrated M.Sc.,35,34,34,22,65.0,,6.0,7.22,15.0,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 3.5 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,Integrated M.Sc.,Mathematics,Branch-specific Integrated M.Sc.,42,40,40,18,45.0,,6.0,6.73,16.0,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 3.3 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,Integrated M.Sc.,Physics,Branch-specific Integrated M.Sc.,34,27,27,11,41.0,,7.22,8.46,20.0,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 3.1 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,Integrated M.Sc.,Overall Integrated M.Sc.,Overall Integrated M.Sc.,111,101,101,51,50.0,,6.0,7.37,20.0,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 3.1 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,M.Tech,Power Electronics and Electrical Drives,Branch-specific M.Tech,9,8,8,8,100.0,,11.25,10.17,15.0,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 6.0 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,M.Tech,Thermal System Design,Branch-specific M.Tech,10,8,8,8,100.0,,8.0,7.75,9.0,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 5.5 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,M.Tech,Construction Technology and Management,Branch-specific M.Tech,27,24,24,23,96.0,,6.5,8.23,16.42,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 5.5 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,M.Tech,Structural Engineering,Branch-specific M.Tech,29,28,28,25,89.0,,6.5,7.37,20.31,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 4.0 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,M.Tech,CAD-CAM,Branch-specific M.Tech,9,9,9,7,78.0,,6.5,6.43,9.0,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 4.0 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,M.Tech,VLSI and Embedded Systems,Branch-specific M.Tech,21,21,21,16,76.0,,22.49,21.71,42.0,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 5.4 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,M.Tech,Mechanical Engineering,Branch-specific M.Tech,11,11,11,8,73.0,,8.0,8.28,12.24,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 4.55 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,M.Tech,Geotechnical Engineering,Branch-specific M.Tech,7,7,7,5,71.0,,6.0,9.33,20.31,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 5.0 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,M.Tech,Transportation Engineering and Planning,Branch-specific M.Tech,19,17,17,11,65.0,,6.25,6.0,6.75,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 5.0 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,M.Tech,Computer Science and Engineering,Branch-specific M.Tech,29,29,29,18,62.0,,11.0,14.67,42.0,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 7.2 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,M.Tech,Manufacturing Engineering,Branch-specific M.Tech,5,5,5,3,60.0,,9.0,8.67,12.5,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 4.5 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,M.Tech,Instrumentation and Control,Branch-specific M.Tech,3,2,2,1,50.0,,9.5,9.5,9.5,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 9.5 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,M.Tech,Chemical Engineering,Branch-specific M.Tech,4,4,4,2,50.0,,5.5,5.5,6.0,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 5.0 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,M.Tech,Urban Planning,Branch-specific M.Tech,14,14,14,6,43.0,,4.2,4.78,6.5,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 4.2 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,M.Tech,Water Resources Engineering,Branch-specific M.Tech,3,3,3,1,33.0,,6.5,6.5,6.5,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 6.5 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,M.Tech,Information Security and Privacy,Branch-specific M.Tech,27,27,27,8,30.0,,8.87,8.8,11.58,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 6.5 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,M.Tech,Environmental Engineering,Branch-specific M.Tech,17,17,17,5,29.0,,6.0,5.92,6.8,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 5.0 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,M.Tech,Data Science,Branch-specific M.Tech,26,26,26,7,27.0,,11.58,14.5,42.0,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 6.5 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,M.Tech,Communication Systems,Branch-specific M.Tech,7,5,5,1,20.0,,10.0,10.0,10.0,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 10.0 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,M.Tech,Power Systems,Branch-specific M.Tech,1,1,1,0,0.0,,,,,,,,,,Institution-published placement summary,SRC017,1,CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2024-25,M.Tech,Overall M.Tech.,Overall M.Tech,278,266,266,163,61.0,,8.0,10.43,42.0,,,,,,Institution-published placement summary,SRC017,1,Lowest CTC 4.0 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,B.Tech,Computer Science and Engineering,Branch-specific B.Tech,127,127,127,109,86.0,,15.11,16.32,52.71,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 5.38 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,B.Tech,Electrical Engineering,Branch-specific B.Tech,109,109,109,85,78.0,,8.5,10.14,36.42,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 5.39 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,B.Tech,Mechanical Engineering,Branch-specific B.Tech,206,205,205,153,75.0,,8.5,8.91,19.9,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 5.0 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,B.Tech,Chemical Engineering,Branch-specific B.Tech,111,111,111,82,74.0,,7.79,9.45,21.0,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 5.0 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,B.Tech,Electronics and Communication Engineering,Branch-specific B.Tech,161,159,159,100,63.0,,11.4,12.75,46.15,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 3.3 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,B.Tech,Civil Engineering,Branch-specific B.Tech,101,101,101,56,55.0,,6.8,6.79,11.67,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 4.2 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,B.Tech,Overall B.Tech.,Overall B.Tech,815,812,812,585,72.0,,9.68,10.72,52.71,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 3.3 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,Integrated M.Sc.,Chemistry,Branch-specific Integrated M.Sc.,48,48,48,27,56.0,,6.0,7.11,13.0,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 3.0 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,Integrated M.Sc.,Mathematics,Branch-specific Integrated M.Sc.,42,42,42,18,43.0,,7.0,7.27,12.88,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 3.5 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,Integrated M.Sc.,Physics,Branch-specific Integrated M.Sc.,42,42,42,16,38.0,,7.25,6.86,11.0,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 2.7 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,Integrated M.Sc.,Overall Integrated M.Sc.,Overall Integrated M.Sc.,132,132,132,61,46.0,,7.0,7.19,13.0,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 2.7 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,M.Tech,Construction Technology and Management,Branch-specific M.Tech,21,21,21,21,100.0,,6.5,6.04,10.44,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 5.0 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,M.Tech,Structural Engineering,Branch-specific M.Tech,24,23,23,23,100.0,,6.8,7.02,9.73,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 4.8 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,M.Tech,Turbomachines,Branch-specific M.Tech,4,4,4,4,100.0,,7.5,8.3,12.0,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 6.0 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,M.Tech,Power Electronics and Electrical Drives,Branch-specific M.Tech,17,16,16,15,94.0,,7.0,7.71,12.5,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 4.5 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,M.Tech,Thermal System Design,Branch-specific M.Tech,11,11,11,10,91.0,,7.5,8.45,12.5,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 5.25 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,M.Tech,CAD-CAM,Branch-specific M.Tech,6,6,6,5,84.0,,6.0,6.16,7.5,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 5.25 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,M.Tech,Computer Science and Engineering,Branch-specific M.Tech,22,17,17,14,82.0,,14.0,12.35,23.53,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 3.5 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,M.Tech,Mechanical Engineering,Branch-specific M.Tech,11,10,10,8,80.0,,9.0,10.84,17.48,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 6.0 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,M.Tech,Power Systems,Branch-specific M.Tech,11,9,9,7,78.0,,7.0,8.25,13.0,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 6.16 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,M.Tech,Transportation Engineering and Planning,Branch-specific M.Tech,22,22,22,15,68.0,,6.5,6.25,6.8,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 5.0 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,M.Tech,VLSI and Embedded Systems,Branch-specific M.Tech,25,25,25,17,68.0,,15.11,16.22,25.0,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 6.5 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,M.Tech,Environmental Engineering,Branch-specific M.Tech,18,18,18,11,61.0,,6.5,8.6,13.95,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 5.0 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,M.Tech,Water Resources Engineering,Branch-specific M.Tech,10,5,5,3,60.0,,6.16,5.77,6.16,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 5.0 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,M.Tech,Communication Systems,Branch-specific M.Tech,10,9,9,5,56.0,,10.0,13.23,24.68,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 7.0 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,M.Tech,Chemical Engineering,Branch-specific M.Tech,13,13,13,7,54.0,,5.0,10.35,17.48,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 5.0 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,M.Tech,Geotechnical Engineering,Branch-specific M.Tech,10,8,8,4,50.0,,6.0,5.75,6.0,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 5.0 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,M.Tech,Instrumentation and Control,Branch-specific M.Tech,7,7,7,3,43.0,,13.0,12.42,17.48,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 6.8 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,M.Tech,Urban Planning,Branch-specific M.Tech,16,14,14,10,43.0,,6.0,6.54,10.44,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 4.8 LPA. CTC values as reported; domestic/international not distinguished. 
"Sardar Vallabhbhai National Institute of Technology, Surat",2023-24,M.Tech,Manufacturing Engineering,Branch-specific M.Tech,4,4,4,1,25.0,,6.5,6.5,6.5,,,,,,Institution-published placement summary,SRC018,1,Lowest CTC 6.5 LPA. CTC values as reported; domestic/international not distinguished. 
