college_name,company_name,placement_year,role,role_category,eligible_branches,hiring_type,campus_status,number_selected,package_or_range,source_id,evidence_note,confidence_level
Malaviya National Institute of Technology Jaipur,Apple,2024-25,Technology roles (specific role not stated),software/product/technology,,Full-time/internship/PPO not distinguished,confirmed for year in official placement report,,,SRC014,"Named in the report’s prominent companies visited list; exact role, branches, selections and package were not published.",B
Malaviya National Institute of Technology Jaipur,Expedia,2024-25,Software/product roles (specific role not stated),software/product/technology,,Full-time/internship/PPO not distinguished,confirmed for year in official placement report,,,SRC014,"Named in the report’s prominent companies visited list; exact role, branches, selections and package were not published.",B
Malaviya National Institute of Technology Jaipur,BNY Mellon,2024-25,Technology/finance roles (specific role not stated),software/finance/analytics,,Full-time/internship/PPO not distinguished,confirmed for year in official placement report,,,SRC014,"Named in the report’s prominent companies visited list; exact role, branches, selections and package were not published.",B
Malaviya National Institute of Technology Jaipur,Goldman Sachs,2024-25,Technology/finance roles (specific role not stated),software/finance/analytics,,Full-time/internship/PPO not distinguished,confirmed for year in official placement report,,,SRC014,"Named in the report’s prominent companies visited list; exact role, branches, selections and package were not published.",B
Malaviya National Institute of Technology Jaipur,Wells Fargo,2024-25,Technology/finance roles (specific role not stated),software/finance/analytics,,Full-time/internship/PPO not distinguished,confirmed for year in official placement report,,,SRC014,"Named in the report’s prominent companies visited list; exact role, branches, selections and package were not published.",B
Malaviya National Institute of Technology Jaipur,JPMorgan Chase,2024-25,Technology/finance roles (specific role not stated),software/finance/analytics,,Full-time/internship/PPO not distinguished,confirmed for year in official placement report,,,SRC014,"Named in the report’s prominent companies visited list; exact role, branches, selections and package were not published.",B
Malaviya National Institute of Technology Jaipur,Siemens,2024-25,Engineering/technology roles (specific role not stated),software/product/technology,,Full-time/internship/PPO not distinguished,confirmed for year in official placement report,,,SRC014,"Named in the report’s prominent companies visited list; exact role, branches, selections and package were not published.",B
Malaviya National Institute of Technology Jaipur,Box8,2024-25,Technology/operations roles (specific role not stated),core engineering/operations,,Full-time/internship/PPO not distinguished,confirmed for year in official placement report,,,SRC014,"Named in the report’s prominent companies visited list; exact role, branches, selections and package were not published.",B
Malaviya National Institute of Technology Jaipur,Meesho,2024-25,Software/product roles (specific role not stated),software/product/technology,,Full-time/internship/PPO not distinguished,confirmed for year in official placement report,,,SRC014,"Named in the report’s prominent companies visited list; exact role, branches, selections and package were not published.",B
Malaviya National Institute of Technology Jaipur,Engineers India Limited,2024-25,Core engineering roles (specific role not stated),core engineering/operations,,Full-time/internship/PPO not distinguished,confirmed for year in official placement report,,,SRC014,"Named in the report’s prominent companies visited list; exact role, branches, selections and package were not published.",B
Malaviya National Institute of Technology Jaipur,Deutsche Bank,2024-25,Technology/finance roles (specific role not stated),software/finance/analytics,,Full-time/internship/PPO not distinguished,confirmed for year in official placement report,,,SRC014,"Named in the report’s prominent companies visited list; exact role, branches, selections and package were not published.",B
Malaviya National Institute of Technology Jaipur,BPCL,2024-25,Core engineering/operations roles (specific role not stated),core engineering/operations,,Full-time/internship/PPO not distinguished,confirmed for year in official placement report,,,SRC014,"Named in the report’s prominent companies visited list; exact role, branches, selections and package were not published.",B
Malaviya National Institute of Technology Jaipur,HPCL,2024-25,Core engineering/operations roles (specific role not stated),core engineering/operations,,Full-time/internship/PPO not distinguished,confirmed for year in official placement report,,,SRC014,"Named in the report’s prominent companies visited list; exact role, branches, selections and package were not published.",B
Malaviya National Institute of Technology Jaipur,GE HealthCare,2024-25,Engineering/technology roles (specific role not stated),software/product/technology,,Full-time/internship/PPO not distinguished,confirmed for year in official placement report,,,SRC014,"Named in the report’s prominent companies visited list; exact role, branches, selections and package were not published.",B
Malaviya National Institute of Technology Jaipur,Samsung R&D,2024-25,Software/electronics R&D roles (specific role not stated),electronics/VLSI,,Full-time/internship/PPO not distinguished,confirmed for year in official placement report,,,SRC014,"Named in the report’s prominent companies visited list; exact role, branches, selections and package were not published.",B
Malaviya National Institute of Technology Jaipur,Q3 Technologies,2024-25,Software engineering (specific role not stated),software/product/technology,,Full-time/internship/PPO not distinguished,confirmed for year in official placement report,,,SRC014,"Named in the report’s prominent companies visited list; exact role, branches, selections and package were not published.",B
Malaviya National Institute of Technology Jaipur,Adobe,2023-24,"Software engineering (listed in 2023-24 report, not the 2024-25 prominent list)",software/product/technology,,Full-time/internship/PPO not distinguished,confirmed for year in official placement report,,,SRC015,"Named in the report’s prominent companies visited list; exact role, branches, selections and package were not published.",B
